content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,operating_hours_raw,rest_date_raw,operating_schedule,operating_parse_status,operating_parser_version,source_modified_at,list_fetched_at,detail_fetched_at,last_seen_at,detail_fetch_status,detail_error_code,is_active,inactive_reason,inactive_at,last_sync_run_id,created_at,updated_at
2814408,39,두레유,서울특별시 종로구 평창문화로 84 (평창동) 2층,37.6066216653,126.970517835,11,110,FD,FD01,FD010100,- 11:30~20:30<br>- 준비시간 15:00~17:30<br>- 마지막 주문 19:30,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 11:30~20:30"",""time_ranges"":[{""end"":""20:30"",""start"":""11:30"",""crosses_midnight"":false}],""last_admission"":null},{""months"":null,""weekdays"":null,""source_text"":""- 준비시간 15:00~17:30"",""time_ranges"":[{""end"":""17:30"",""start"":""15:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-12-08T05:48:11+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:31.678298+00:00
2815711,39,소울,서울특별시 종로구 자하문로 50,37.5804506539261,126.971382854295,11,110,FD,FD05,FD050100,11:30~21:00 (마지막 주문 20:30),매주 화요일~수요일,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:30~21:00 (마지막 주문 20:30)"",""time_ranges"":[{""end"":""21:00"",""start"":""11:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[1],""source_text"":""매주 화요일~수요일""}],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-02-26T08:30:06+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.150397+00:00,2026-07-23T17:21:43.08676+00:00
2816893,39,하나면옥,서울특별시 종로구 돈화문로4길 30,37.5700523291564,126.993897621017,11,110,FD,FD01,FD010100,11:00~21:30,매주 일요일,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~21:30"",""time_ranges"":[{""end"":""21:30"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[6],""source_text"":""매주 일요일""}],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-02-24T03:13:40+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.371579+00:00,2026-07-23T17:22:02.376043+00:00
2818138,15,창경궁 야연,서울특별시 종로구 창경궁로 185 (와룡동),37.5788809215874,126.996448835547,11,110,EV,EV01,EV010200,17:00~20:30,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""17:00~20:30"",""time_ranges"":[{""end"":""20:30"",""start"":""17:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-04-24T00:16:26+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.296349+00:00,2026-07-23T17:21:57.553577+00:00
2818750,39,뼈탄집,서울특별시 종로구 자하문로1길 13 (내자동) (내자동),37.5764202233299,126.971667142925,11,110,FD,FD01,FD010100,12:00~23:00 (마지막 주문 22:20),연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""12:00~23:00 (마지막 주문 22:20)"",""time_ranges"":[{""end"":""23:00"",""start"":""12:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-02-20T06:43:26+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.882874+00:00,2026-07-23T17:21:37.385331+00:00
2818837,15,종묘 묘현례,서울특별시 종로구 종로 157 (훈정동),37.5709802172739,126.995131102323,11,110,EV,EV01,EV010400,11:00~17:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~17:00"",""time_ranges"":[{""end"":""17:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-04-14T05:30:32+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.296349+00:00,2026-07-23T17:21:56.696222+00:00
2818856,39,라면점빵,서울특별시 종로구 자하문로1길 39,37.5765955458799,126.970130308757,11,110,FD,FD01,FD010100,- 평일 09:30~15:00- 토요일 10:30~15:00※ 재료 소진 시 조기 마감,매주 일요일,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 평일 09:30~15:00- 토요일 10:30~15:00※ 재료 소진 시 조기 마감"",""time_ranges"":[{""end"":""15:00"",""start"":""09:30"",""crosses_midnight"":false},{""end"":""15:00"",""start"":""10:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[6],""source_text"":""매주 일요일""}],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-04-14T00:19:50+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:32.103471+00:00
2820424,39,다래국수,서울특별시 종로구 자하문로1길 12,37.5765705781455,126.971746818396,11,110,FD,FD01,FD010100,- 월요일~금요일 11:00~22:00- 토요일~일요일 15:30~22:00※ 영업시간은 상황에 따라 유동적이므로 전화 문의 요망,연중무휴※ 전화 문의 후 방문 요망,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 월요일~금요일 11:00~22:00- 토요일~일요일 15:30~22:00※ 영업시간은 상황에 따라 유동적이므로 전화 문의 요망"",""time_ranges"":[{""end"":""22:00"",""start"":""11:00"",""crosses_midnight"":false},{""end"":""22:00"",""start"":""15:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-02-27T06:15:36+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:28.46157+00:00
2820889,39,경복궁에 맛있는 부엌,서울특별시 종로구 사직로 103,37.5762455906668,126.970246974024,11,110,FD,FD01,FD010100,11:00~22:00,매주 월요일,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~22:00"",""time_ranges"":[{""end"":""22:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[0],""source_text"":""매주 월요일""}],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-02-24T03:13:40+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:23.232314+00:00
2820890,39,쭈먹,서울특별시 종로구 자하문로1길 20,37.5765316853638,126.971269088345,11,110,FD,FD01,FD010100,11:00~22:00,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~22:00"",""time_ranges"":[{""end"":""22:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-02-20T06:50:57+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.296349+00:00,2026-07-23T17:21:57.283223+00:00
2824887,39,준수방키친,서울특별시 종로구 자하문로11길 8 (통인동),37.5797442395,126.9707991267,11,110,FD,FD02,FD020500,- 11:00~21:00<br>- 준비시간 15:00~17:00<br>- 점심 마지막 주문 (평일) 14:00 / (주말) 15:30<br>- 저녁 마지막 주문 20:00,1월 1일 / 설·추석 당일,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 11:00~21:00"",""time_ranges"":[{""end"":""21:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null},{""months"":null,""weekdays"":null,""source_text"":""- 준비시간 15:00~17:00"",""time_ranges"":[{""end"":""17:00"",""start"":""15:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2025-12-08T05:58:50+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.296349+00:00,2026-07-23T17:21:56.913539+00:00
2826636,39,호호식당 대학로,서울특별시 종로구 대학로9길 35,37.5819037727843,127.000032795,11,110,FD,FD02,FD020200,- 11:00~21:50- 준비시간 14:40~17:00- 점심 마지막 주문 14:40 / 저녁 마지막 주문 21:00,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 11:00~21:50- 준비시간 14:40~17:00- 점심 마지막 주문 14:40 / 저녁 마지막 주문 21:00"",""time_ranges"":[{""end"":""21:50"",""start"":""11:00"",""crosses_midnight"":false},{""end"":""17:00"",""start"":""14:40"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-04-14T00:19:50+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.44801+00:00,2026-07-23T17:22:05.810148+00:00
2827829,39,비건카페 달냥,서울특별시 종로구 명륜1가 31-20 2층,37.5895242463588,126.999111496477,11,110,FD,FD05,FD050100,11:00~21:00 (마지막 주문 20:30),매주 화요일~수요일,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~21:00 (마지막 주문 20:30)"",""time_ranges"":[{""end"":""21:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[1],""source_text"":""매주 화요일~수요일""}],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-12T08:54:10+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.882874+00:00,2026-07-23T17:21:37.150373+00:00
2827893,39,멜팅샵 치즈룸,서울특별시 종로구 종로3길 17 D타워,37.5709936100203,126.978912944979,11,110,FD,FD02,FD020300,10:30~22:00,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:30~22:00"",""time_ranges"":[{""end"":""22:00"",""start"":""10:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-02-24T03:13:40+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.882874+00:00,2026-07-23T17:21:33.247998+00:00
2834225,39,솔나무길된장예술,서울특별시 종로구 대학로11길 9-2,37.5821287648058,127.001107683695,11,110,FD,FD01,FD010100,10:30~21:00 (준비시간 14:30~15:30),연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:30~21:00 (준비시간 14:30~15:30)"",""time_ranges"":[{""end"":""21:00"",""start"":""10:30"",""crosses_midnight"":false},{""end"":""15:30"",""start"":""14:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-12T08:56:01+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.150397+00:00,2026-07-23T17:21:43.397062+00:00
2835583,14,바라캇 서울,서울특별시 종로구 삼청로 58-4,37.5809165029,126.9806676381,11,110,VE,VE07,VE070600,10:00~18:00,매주 월요일 / 1월 1일 / 설·추석 연휴 / 성탄절,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:00~18:00"",""time_ranges"":[{""end"":""18:00"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[0],""source_text"":""매주 월요일 / 1월 1일 / 설·추석 연휴 / 성탄절""}],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-08-27T06:51:54+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.882874+00:00,2026-07-23T17:21:34.573307+00:00
2836141,39,구기동오면,서울특별시 종로구 진흥로 455 (구기동),37.6072324975,126.9589188753,11,110,FD,FD01,FD010100,- 10:30~20:00<br>- 마지막 주문 19:55,매주 일요일 / 설·추석 연휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 10:30~20:00"",""time_ranges"":[{""end"":""20:00"",""start"":""10:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[6],""source_text"":""매주 일요일 / 설·추석 연휴""}],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-09-23T09:17:52+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:25.024775+00:00
2836148,39,산모퉁이,서울특별시 종로구 백석동길 153,37.5954756933,126.967982271,11,110,FD,FD05,FD050100,11:00~18:50 (마지막 주문 18:20),연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~18:50 (마지막 주문 18:20)"",""time_ranges"":[{""end"":""18:50"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-09-03T06:31:02+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.955853+00:00,2026-07-23T17:21:38.090957+00:00
2847165,39,강촌쌈밥,서울특별시 종로구 평창30길 9,37.610762927,126.9747812177,11,110,FD,FD01,FD010100,- 주중 11:00~14:30 (라스트오더 13:30)<br>- 주말 11:00~19:30 (라스트오더 18:30),연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 주중 11:00~14:30 (라스트오더 13:30)"",""time_ranges"":[{""end"":""14:30"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null},{""months"":null,""weekdays"":null,""source_text"":""- 주말 11:00~19:30 (라스트오더 18:30)"",""time_ranges"":[{""end"":""19:30"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-01-10T07:00:59+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:21.794453+00:00
2847196,39,낙산냉면,서울특별시 종로구 지봉로5길 8 (창신동),37.5745400875,127.0152757763,11,110,FD,FD01,FD010100,- 10:30~21:00<br>- 마지막 주문 20:50,매주 화요일 / 설·추석 당일,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 10:30~21:00"",""time_ranges"":[{""end"":""21:00"",""start"":""10:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[1],""source_text"":""매주 화요일 / 설·추석 당일""}],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-09-24T00:48:19+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:27.168033+00:00
2847996,39,정돈 대학로본점,서울특별시 종로구 대학로9길 12 (명륜4가),37.581866759,127.0011129703,11,110,FD,FD02,FD020200,"- 11:30~21:30<br>- 준비시간 15:30~17:00<br>- 마지막 주문 14:30, 20:30",연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 11:30~21:30"",""time_ranges"":[{""end"":""21:30"",""start"":""11:30"",""crosses_midnight"":false}],""last_admission"":null},{""months"":null,""weekdays"":null,""source_text"":""- 준비시간 15:30~17:00"",""time_ranges"":[{""end"":""17:00"",""start"":""15:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-09-18T00:46:06+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.296349+00:00,2026-07-23T17:21:54.846116+00:00
2848032,39,인왕산 대충유원지,서울특별시 종로구 필운대로 46 (누하동),37.5800929749263,126.968821832176,11,110,FD,FD05,FD050100,- 12:00~22:00- 마지막 주문 21:30,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 12:00~22:00- 마지막 주문 21:30"",""time_ranges"":[{""end"":""22:00"",""start"":""12:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-02-09T06:12:09+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.225101+00:00,2026-07-23T17:21:53.148862+00:00
2848050,39,아키비스트 서촌,서울특별시 종로구 효자로13길 52 (효자동),37.5822717581,126.9726933268,11,110,FD,FD05,FD050100,- 11:00~21:00<br>- 마지막 주문 20:30,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 11:00~21:00"",""time_ranges"":[{""end"":""21:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-09-24T00:53:18+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.150397+00:00,2026-07-23T17:21:45.94055+00:00
2848063,39,마이클 바이 해비치,서울특별시 종로구 우정국로 26,37.5715509786,126.9836731855,11,110,FD,FD02,FD020300,11:00~22:00 (평일 브레이크타임 15:00~17:00)<br>21:00 라스트오더,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~22:00 (평일 브레이크타임 15:00~17:00)"",""time_ranges"":[{""end"":""22:00"",""start"":""11:00"",""crosses_midnight"":false},{""end"":""17:00"",""start"":""15:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-01-20T04:00:52+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.882874+00:00,2026-07-23T17:21:32.912618+00:00
2848075,39,더코너키친,서울특별시 종로구 평창문화로 98 (평창동),37.6071410749,126.9719426906,11,110,FD,FD02,FD020300,- 11:00~21:30<br>- 준비시간(평일) 15:00~17:00<br>- 마지막 주문 20:30,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 11:00~21:30"",""time_ranges"":[{""end"":""21:30"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null},{""months"":null,""weekdays"":null,""source_text"":""- 준비시간(평일) 15:00~17:00"",""time_ranges"":[{""end"":""17:00"",""start"":""15:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-09-18T00:55:31+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:30.351391+00:00
2848108,39,개뿔,서울특별시 종로구 낙산성곽서1길 26 (이화동),37.5782311958,127.0080624399,11,110,FD,FD05,FD050100,10:00~23:00,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:00~23:00"",""time_ranges"":[{""end"":""23:00"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-09-24T00:55:27+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:21.901452+00:00
2864251,39,그라운드62(GROUND62),서울특별시 종로구 평창길 62 (평창동),37.6083768858,126.9632267839,11,110,FD,FD05,FD050100,- 12:00~19:00<br>- 마지막 주문 18:30,매주 월요일~목요일,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 12:00~19:00"",""time_ranges"":[{""end"":""19:00"",""start"":""12:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[0],""source_text"":""매주 월요일~목요일""}],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-09-02T04:58:03+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:25.766361+00:00
2864267,39,순대실록 대학로본점,서울특별시 종로구 동숭길 113 (동숭동),37.5830222248,127.0035932668,11,110,FD,FD01,FD010100,- 10:00~23:30<br>- 마지막 주문 23:00,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 10:00~23:30"",""time_ranges"":[{""end"":""23:30"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-09-02T05:20:33+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.150397+00:00,2026-07-23T17:21:43.646529+00:00
2893631,38,고디바 광화문점,서울특별시 종로구 세종대로 159 (세종로),37.5706048802754,126.976341183145,11,110,SH,SH04,SH040300,11:00-22:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00-22:00"",""time_ranges"":[{""end"":""22:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-17T01:12:58+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:23.811059+00:00
2893947,38,뉴발란스 대학로점,서울특별시 종로구 대학로 133-2 (명륜4가),37.5831050246266,127.001481873939,11,110,SH,SH04,SH040300,10:30~21:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:30~21:00"",""time_ranges"":[{""end"":""21:00"",""start"":""10:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-27T00:21:50+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:28.304664+00:00
2893955,38,아신,서울특별시 종로구 인사동길 50-1 (관훈동) 1층,37.5745675246433,126.984322501983,11,110,SH,SH04,SH040300,10:30-19:00,명절,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:30-19:00"",""time_ranges"":[{""end"":""19:00"",""start"":""10:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-17T01:12:58+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.150397+00:00,2026-07-23T17:21:45.816308+00:00
